"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000198912.12",197.866875098044,-0.30780134175557,0.17820333170175,-1.72724796341474,0.0841231402418977,0.390490325179827
"ENSG00000196581.11",1.42157716585759,3.71475734427365,4.82423126972714,0.770020576663556,0.441287686921023,NA
"ENSG00000131697.18",268.533084294297,0.00105361587716511,0.157050172906018,0.00670878520965155,0.994647204012434,0.998528724601815
"ENSG00000069424.16",88.8835618171009,0.515648982139915,0.292538381031878,1.76267121025642,0.0779559591155563,0.376782436752367
"ENSG00000116254.18",9.03992225109115,1.07428061296217,1.1171220399793,0.961650181910366,0.336225354926543,0.69566738554549
"ENSG00000285629.1",0.313391261942897,-1.6218336843197,4.99583270052075,-0.324637309041722,0.745455586769219,NA
"ENSG00000116251.11",452.302179912604,0.0900157015919559,0.121205552529383,0.742669784621741,0.457681627346906,0.778220854636624
"ENSG00000158286.13",56.321432521853,0.11034859235588,0.324249311360837,0.340320205747731,0.733615402331062,0.914004727297129
"ENSG00000116237.16",719.47916467242,-0.24660293739864,0.112464226072015,-2.19272337534899,0.0283273155272907,0.226547873039931
"ENSG00000173673.9",0.137681788558694,0,4.99745499518213,0,1,NA
"ENSG00000158292.7",86.4371216035281,0.695796339604271,0.277261549037087,2.5095305931195,0.0120891743302015,0.145287523155408
"ENSG00000097021.21",874.350783721306,0.10554731747956,0.0952598907935611,1.10799326558428,0.26786472432383,0.638341464359766
"ENSG00000069812.11",6.44097704236998,2.02099369177634,1.54880151748973,1.30487584687542,0.191935126886331,0.563670044839026
"ENSG00000187017.18",103.661628810716,0.981623558733307,0.251143302543049,3.9086192974031,9.28251070629062e-05,0.00444628935766552
"ENSG00000215788.11",29.4351938913901,1.40403857750724,0.527706781124921,2.66064152996903,0.00779919417412913,0.112144956539642
"ENSG00000171680.23",125.999542654854,0.228991935025758,0.23947656785869,0.956218543940724,0.338961833037339,0.697979787415531
"ENSG00000162408.11",799.534151276335,-0.0290413356953995,0.0915965901724448,-0.317056952018898,0.75120038826498,0.92092853763629
"ENSG00000173662.21",0.348340004649125,2.38586905672674,4.88334997419031,0.488572203371996,0.625144596221528,NA
"ENSG00000204859.13",135.436298194262,-0.315821260856906,0.225610915544798,-1.39984920540866,0.161558479418208,0.528794396018841
"ENSG00000162413.17",399.02906709836,-0.244838399270282,0.128106729075857,-1.91120639045668,0.055978062975263,0.316448294840123
"ENSG00000116273.6",214.78163281503,-0.0361544959416792,0.168319043714205,-0.214797417712681,0.829925266277576,0.949124883023159
"ENSG00000041988.16",117.471005698517,-0.456021147150182,0.241951945066705,-1.88475916994368,0.0594623597473317,0.325595952680537
"ENSG00000007923.17",1094.14484709034,-0.14946176986511,0.0805976387436434,-1.85441871740811,0.0636792790247641,0.337568379566421
"ENSG00000171735.20",175.319018626784,0.206595870620056,0.190446031977446,1.08480007944992,0.27801021033952,0.649422442145439
"ENSG00000049245.13",341.838926707093,0.0592865090331968,0.148040622184147,0.400474600542076,0.688806987554439,0.897248258014281
"ENSG00000049246.15",344.251794263697,0.110760986060728,0.135483581162025,0.817523312498429,0.413629432364415,0.747797321648896
"ENSG00000049247.14",0.869012609857472,2.38583013209959,4.88334997409206,0.488564232495578,0.625150240563638,NA
"ENSG00000049249.10",1.6886696764702,1.35228867641111,4.56070024859846,0.296509001403168,0.766841393753427,NA
"ENSG00000116288.13",1271.17761592682,0.0803882114712074,0.0786744872692694,1.02178246419418,0.306883870778222,0.674999170531304
"ENSG00000116285.13",53.350765124925,0.906685701191018,0.362470747244239,2.50140379074529,0.0123702047891342,0.147077772955506
"ENSG00000162426.16",5.95441710813558,-1.65042401840559,1.54562374849659,-1.06780451582148,0.285608700640743,0.656610128223446
"ENSG00000142599.20",982.483416187046,-0.179301965163534,0.0911721047302061,-1.96663185185994,0.0492256686186407,0.297426872826366
"ENSG00000074800.16",12167.5498960412,-0.147667887219491,0.0502828160490537,-2.93674656318837,0.00331675039341279,0.063319716965012
"ENSG00000131686.15",2.15474538892171,4.71569181851278,3.86989993046349,1.21855652684745,0.223012557728862,NA
"ENSG00000197241.4",1.66045252920911,3.39053083471355,4.48846815149626,0.755387076453533,0.450016765230741,NA
"ENSG00000142583.18",7.79718825113904,2.32594351412398,1.31331499483114,1.77104771001495,0.0765527682794214,0.372918035333104
"ENSG00000180758.12",229.950889714852,-0.0537809434737252,0.165028024101156,-0.325889761854989,0.744507762075066,0.918340198326788
"ENSG00000049239.13",423.375252359593,-0.151833487735821,0.132309200123615,-1.14756560839281,0.251147934138142,0.623437710349153
"ENSG00000171621.14",26.4091793011751,2.00905937365417,0.612159611549977,3.28192081893033,0.00103102552613785,0.0280053356327363
"ENSG00000171612.7",248.817360181696,0.150641189101211,0.157892856816781,0.954072224280636,0.340047084656842,0.698092828727057
"ENSG00000188807.13",407.370146352276,0.107311811080876,0.140445095123551,0.764083722443081,0.444817351842507,0.770417196737075
"ENSG00000171608.18",33.1204369666484,1.15996712964825,0.490332895162719,2.36567267073384,0.0179973486342219,0.179420374267039
"ENSG00000171603.18",2068.48932371589,-0.0669411961736785,0.0721564435059531,-0.927723054534356,0.35355124633569,0.707924490528791
"ENSG00000178585.15",298.704551347664,0.484313544579301,0.147101625425871,3.29237384819626,0.000993454559475294,0.027039769313295
"ENSG00000162441.12",420.680326211837,-0.292496751016229,0.123191638756186,-2.37432307881805,0.0175811594797344,0.177277872966161
"ENSG00000173614.14",73.0403569916942,0.535808712430791,0.305898893420934,1.75158761262169,0.0798447441301702,0.381080136788979
"ENSG00000162444.12",76.4328163596521,0.524745795859865,0.289288547702589,1.81391831798106,0.0696903021223668,0.353987532331171
"ENSG00000130939.20",989.303943229888,-0.0352820624034606,0.0835403194870136,-0.422335737044257,0.672779976818312,0.890642061436347
"ENSG00000054523.20",1179.97733469788,-0.00598083318553877,0.080379171610368,-0.0744077484964689,0.940685943488185,0.985529509330441
"ENSG00000142657.21",2267.08424593969,0.051025572489604,0.0688553799271981,0.741054258121212,0.458660542682338,0.779343864260236
"ENSG00000251503.8",0.183668782669799,-1.65403789212809,4.99355916000176,-0.331234263804638,0.74046754085841,NA
"ENSG00000175279.22",6.10214157646128,0.136184261190658,1.46181566952451,0.0931610352999942,0.925775629047369,0.980292541347363
"ENSG00000241563.4",2.05460339068464,-2.19560414718805,3.40637498355136,-0.644557383667432,0.51921405945001,NA
"ENSG00000160049.12",1509.9195058695,0.222084977178527,0.0824245791986811,2.69440231709524,0.00705149925696614,0.104969301396343
"ENSG00000142655.13",261.107518631669,0.155694990411651,0.166104284808927,0.937332776157758,0.348587408273558,0.704823282955526
"ENSG00000130940.15",2285.78615251927,0.388931726678934,0.0780961169703588,4.98016728317686,6.35293352166729e-07,6.36512635208047e-05
"ENSG00000175262.15",3.21514926000853,4.12091160699293,2.65880399703916,1.54991176919471,0.121162694433762,NA
"ENSG00000120948.19",1338.30580881845,-0.0735415139395126,0.080232386918529,-0.916606332729318,0.359348964727991,0.711766563269205
"ENSG00000009724.18",7.387083455988,1.14233734124691,1.39458650931102,0.819122609906261,0.412716463233501,0.74716104235336
"ENSG00000116649.10",1903.76218526336,-0.0613692100748224,0.0719834364251972,-0.85254626789866,0.393910970647344,0.73584375338707
"ENSG00000171824.14",1056.5053157455,-0.107561364086605,0.0988070730711892,-1.08859984152257,0.276330386708376,0.647532752581228
"ENSG00000198793.14",1780.51886692252,0.0344558160367165,0.0705584224700578,0.488330306014682,0.625315898520204,0.867957407214833
"ENSG00000171819.5",3.59642897219314,1.38300663946949,2.45308590447677,0.563782392188372,0.5729022363925,NA
"ENSG00000120942.14",202.496295056849,-0.211543489440807,0.178321808383182,-1.18630184024512,0.235503120170085,0.609018985784152
"ENSG00000204624.8",3.33531185895674,3.12150703108593,2.74837105925237,1.13576622799072,0.256054414699213,NA
"ENSG00000116661.11",46.4305777424369,1.28776626230017,0.417586954483797,3.08382780753304,0.0020435583698102,0.0459340927342084
"ENSG00000132879.14",175.41632473109,0.44980374280718,0.191113256166584,2.35359781853702,0.0185927152587016,0.182700769645065
"ENSG00000116670.16",384.95490683347,0.26825850974599,0.133778579977844,2.00524261649674,0.0449371161464187,0.282739934171723
"ENSG00000116663.11",63.5682415179687,0.342076624650561,0.34823734629244,0.982308842783606,0.325947719439179,0.689780732000823
"ENSG00000162490.7",7.98246288627349,1.80091818955913,1.18370858573374,1.52142023067511,0.128154415214903,0.47751360126277
"ENSG00000177674.16",158.761890766479,0.538718897598501,0.219633640771672,2.45280684555307,0.014174642861219,0.158391453906713
"ENSG00000215910.8",3.43817758843977,1.15382312907818,2.33942012609649,0.493209029112453,0.621864898719008,NA
"ENSG00000177000.13",258.658079570993,-0.0772830546286555,0.164853406776881,-0.468798650508045,0.639213564644311,0.873760499698068
"ENSG00000011021.23",123.762590967827,-0.144724873533639,0.234170033437559,-0.618033278678377,0.536553402086539,0.823502235250218
"ENSG00000175206.11",0.174170002324563,1.35887881088917,4.98073013554304,0.272827230929871,0.784986026110225,NA
"ENSG00000120937.9",0.641028987766777,1.35884125051383,4.9807301657042,0.272819688139382,0.784991824524806,NA
"ENSG00000116685.16",698.247572101115,0.12663433363467,0.106225125650042,1.1921316436176,0.233209631082067,0.606902959601386
"ENSG00000083444.17",907.362875529107,0.312370879891795,0.0930821026556627,3.35586402734524,0.000791174570432837,0.0225924294001377
"ENSG00000116688.18",1231.29520943544,0.196954147274782,0.0772322601467458,2.55015387223627,0.0107675383896073,0.136008868656628
"ENSG00000116691.11",180.629017996368,0.226982165688424,0.190544275649162,1.19123056788309,0.233563082499468,0.606902959601386
"ENSG00000120949.15",1.87611290588686,4.16279545447243,3.82208780847828,1.08914176310612,0.276091375571481,NA
"ENSG00000028137.19",2.2624805953615,3.09820824443086,3.26692756767341,0.948355352315721,0.342948580693628,NA
"ENSG00000048707.15",894.636538481259,-0.0604228871245678,0.0906199382128043,-0.666772548251751,0.504917430159098,0.80743287503245
"ENSG00000162496.9",35.8470475957041,-0.260223055417488,0.44920668442423,-0.579294708739762,0.562390335186672,0.835365615142235
"ENSG00000204518.3",1.69848021403462,1.95519684060446,4.10778596739524,0.475973396891526,0.634093330766926,NA
"ENSG00000188984.12",1.35687180483063,4.2016099565576,4.81294595197218,0.872980914077359,0.382673480816837,NA
"ENSG00000157330.10",1.42157716585759,3.71475734427365,4.82423126972714,0.770020576663556,0.441287686921023,NA
"ENSG00000116726.5",0.870850011622813,3.71479752693297,4.82423126981007,0.770028905989663,0.441282746146279,NA
"ENSG00000116721.9",0.93555537264977,2.97460983647815,4.85053454091203,0.613254026208593,0.53970838679796,NA
"ENSG00000239810.3",0.623703581766514,2.38583393943019,4.88335046644416,0.48856496289267,0.625149723353467,NA
"ENSG00000179172.10",0.797873584091076,2.97461704784144,4.85053454093503,0.613255512920857,0.539707403914687,NA
"ENSG00000120952.4",0.870850011622813,3.71479752693297,4.82423126981007,0.770028905989663,0.441282746146279,NA
"ENSG00000243073.4",0.623703581766514,2.38583393943019,4.88335046644416,0.48856496289267,0.625149723353467,NA
"ENSG00000187545.5",1.3933600185965,4.394714899748,4.80941785700436,0.913772733086107,0.360836276803367,NA
"ENSG00000204510.6",0.761385370325208,2.38582672806937,4.88335046641934,0.488563486171157,0.62515076905249,NA
"ENSG00000232423.6",0.660191795532382,2.97462526780113,4.8505346506827,0.61325719369564,0.539706292735439,NA
"ENSG00000274764.6",0,NA,NA,NA,NA,NA
"ENSG00000277058.3",0.174170002324563,1.35887881088917,4.98073013554304,0.272827230929871,0.784986026110225,NA
"ENSG00000229571.7",0,NA,NA,NA,NA,NA
"ENSG00000275774.3",0.899067158883902,2.38582159515016,4.88335046640566,0.488562435066475,0.625151513363322,NA
"ENSG00000280267.6",0,NA,NA,NA,NA,NA
"ENSG00000179412.11",0,NA,NA,NA,NA,NA
"ENSG00000204505.5",0.174170002324563,1.35887881088917,4.98073013554304,0.272827230929871,0.784986026110225,NA
"ENSG00000279169.3",0,NA,NA,NA,NA,NA
"ENSG00000279804.3",1.36187396541795,4.3623554127291,4.80997687385063,0.906938957741145,0.364439078210506,NA
"ENSG00000270601.5",0.275363577117388,0,4.99745499514734,0,1,NA
"ENSG00000182330.11",0,NA,NA,NA,NA,NA
"ENSG00000237700.2",0.724897156559339,1.35883814495202,4.98073016569454,0.27281906462454,0.784992303843645,NA
"ENSG00000204501.7",1.17443073600129,2.3858142864692,4.88335047017991,0.48856093803591,0.625152573444946,NA
"ENSG00000204481.8",1.63223538194802,4.20101790868187,4.49252205432478,0.935113474765851,0.349729823007317,NA
"ENSG00000204480.9",0.449533579441951,1.35885048915282,4.98073016573972,0.272821543013866,0.784990398614911,NA
"ENSG00000204479.4",0.311851790883257,1.35886161462547,4.98073013551407,0.272823778372649,0.784988680213769,NA
"ENSG00000204478.11",1.63223538194802,4.20101790868187,4.49252205432478,0.935113474765851,0.349729823007317,NA
"ENSG00000162494.6",0.696680009298251,3.39165914347662,4.83409996840633,0.701611295927493,0.48292160517341,NA
"ENSG00000162493.17",4.26289409580743,4.97382945856912,2.63368768890059,1.88854186452358,0.0589532431953152,0.324619341599585
"ENSG00000116731.23",678.194870634437,0.0271241614045435,0.10143012044976,0.267417225615724,0.789147938105236,0.935981497724582
"ENSG00000189337.17",188.754607441271,-0.0193904699434198,0.191336584562064,-0.101342197509175,0.919278819832449,0.978981763346948
"ENSG00000171729.14",11.8080918976499,0.763404684105748,0.916065945347755,0.833351231953007,0.404646670335668,0.742369458062754
"ENSG00000142621.21",10.9786306218548,6.59121324494599,2.95788396592167,2.22835422920053,0.0258569027381928,0.218289101827674
"ENSG00000142634.13",795.661103333969,0.0571794387405492,0.0999384232514331,0.572146696738377,0.567222595522241,0.83851524524901
"ENSG00000162438.12",1.68278009579669,3.32460335596288,3.73113826330267,0.891042658124403,0.372906285572559,NA
"ENSG00000142615.8",1.04175110802992,2.88955051117981,4.85450135476919,0.595231167942932,0.551688958972965,NA
"ENSG00000215704.10",0.413045365676082,0,4.99745499512854,0,1,NA
"ENSG00000132906.18",99.4388906294891,0.134501715075543,0.2694497336558,0.499171824186541,0.617658342115161,0.864180226791722
"ENSG00000116138.13",402.827138516311,-0.24567038794605,0.128346056334638,-1.9141249444043,0.0556041929681928,0.31496765008511
"ENSG00000116771.6",93.5043161789321,0.0168128286297541,0.252188717366686,0.0666676479634415,0.946846290175732,0.986817505545467
"ENSG00000197312.12",685.851792217565,0.0411754491290798,0.0993147783850825,0.414595388507302,0.678438124600633,0.892832677438596
"ENSG00000215695.2",0.628705742353834,2.88957349734448,4.85450135484637,0.595235902954223,0.551685794326722,NA
"ENSG00000116786.13",902.717368811655,0.020862073076927,0.0901556884825668,0.231400518681204,0.817003662247511,0.944093120819345
"ENSG00000162461.8",5.2213777856426,0.166710464412282,1.64380380897767,0.101417494899202,0.919219049155796,0.978981763346948
"ENSG00000162460.7",0.550727154234777,0,4.99745499511906,0,1,NA
"ENSG00000162458.13",89.1697860533664,-0.140714393789908,0.288918142019465,-0.487038968222451,0.626230715890448,0.868119309337615
"ENSG00000233954.7",26.4778653703177,0.784205884924425,0.567819694480633,1.38108257347733,0.167253573089296,0.533483314772943
"ENSG00000065526.13",2759.98259391198,-0.27146671574505,0.0572984586730122,-4.73776646059961,2.16086629135596e-06,0.000182770994415703
"ENSG00000116809.12",290.73154431921,-0.198795222869068,0.35033508120438,-0.567443095295083,0.570413177674016,0.839957406348899
"ENSG00000183888.4",1.0367489474426,2.38581754997965,4.88335047018635,0.488561606328575,0.625152100211511,NA
"ENSG00000173641.18",0.413045365676082,0,4.99745499512854,0,1,NA
"ENSG00000186510.12",2.08176896138997,4.39300435965619,3.96359109972087,1.10833944499612,0.267715246284938,NA
"ENSG00000184908.20",2.26653277426966,1.52909236901146,3.32673586406369,0.459637443876785,0.645776477941868,NA
"ENSG00000185519.9",10.8328150122494,0.60164648555418,0.931412929692123,0.645950325977388,0.518311525876334,0.815195033856881
"ENSG00000142627.13",368.594868959247,0.298283120304869,0.135385076713741,2.20322008559009,0.0275792402972105,0.224737175202391
"ENSG00000142632.17",613.934944460481,0.263092841874092,0.122443205669718,2.14869286078451,0.0316587549973275,0.240048330070278
"ENSG00000132881.12",27.6932953125355,0.0656169195733913,0.561395046285978,0.116881899844848,0.906953641661635,0.974897020660943
"ENSG00000037637.11",257.262187533807,-0.0357690173724271,0.15399122989689,-0.232279574599005,0.816320875744105,0.943762469508897
"ENSG00000055070.17",1161.16846446099,-0.119472062322084,0.0828071049671508,-1.44277550059839,0.149083722750497,0.510598377969667
"ENSG00000187144.11",4.89987090466604,5.62465688992866,2.35288328867784,2.39053799098099,0.0168237084811583,0.173455066664619
"ENSG00000157191.20",300.237847976897,-0.0467504158541498,0.148606994766231,-0.314590951305432,0.753072250399191,0.92166657533217
"ENSG00000219481.11",175.970255965724,0.306184448373664,0.206659417312199,1.48158962391302,0.138449521577674,0.497280389374726
"ENSG00000058453.17",184.1173651526,0.304534636186662,0.182083974376869,1.67249554623819,0.0944266453752254,0.416845359539773
"ENSG00000117122.14",70.8794356138935,0.760347677729913,0.312054591730905,2.43658544972024,0.0148266659420685,0.162146942430281
"ENSG00000159363.19",626.537899953697,0.190557414509619,0.114020843303988,1.67125070283491,0.0946721691811034,0.417534869313674
"ENSG00000288636.1",0,NA,NA,NA,NA,NA
"ENSG00000117118.10",984.216325760002,-0.0352468428107555,0.0942636766042402,-0.3739175478879,0.708465660571753,0.904718811383573
"ENSG00000117115.13",3.58428568387694,3.01864851577234,2.67838298266922,1.12704140345307,0.259724976010229,NA
"ENSG00000142623.11",1.67777793520937,2.9708684777436,4.08317060244993,0.727588623399928,0.466865446817209,NA
"ENSG00000142619.4",2.60461926211793,3.20491051732435,2.83104478375524,1.13205927921535,0.257609513141087,NA
"ENSG00000159339.13",1.83462253153367,3.71316758997726,4.25201631274579,0.873272188266709,0.382514735884603,NA
"ENSG00000276747.1",1.76991717050672,4.20061914633241,4.31122189853533,0.974345381702461,0.329885078775189,NA
"ENSG00000179051.14",2762.91601220701,-0.136528095805728,0.0638379025142601,-2.1386682586451,0.0324625450408785,0.242498296213695
"ENSG00000074964.17",113.653423745691,0.267944282557121,0.257657811798619,1.03992299199739,0.298375679551338,0.666693056189885
"ENSG00000117148.8",3.70292389279488,-0.307350432617125,2.05519891607861,-0.149547778666388,0.881121411286736,NA
"ENSG00000117154.12",2.11825717515584,4.563355597241,3.91800459631809,1.16471420210415,0.244134698262975,NA
"ENSG00000179023.9",1.10972537497433,3.39162409379569,4.83409996833216,0.701604045430168,0.482926128067385,NA
"ENSG00000009709.12",4.33770792510451,5.48377439685202,4.79633751275835,1.14332537738745,0.252903522312206,0.624322648869729
"ENSG00000179002.6",1.3933600185965,4.394714899748,4.80941785700436,0.913772733086107,0.360836276803367,NA
